motor,date,row_count,diff,first_value,last_value,delta_t,diff_rate,fname
TORAY_P7412B_EXT,2025-03-07,22960,145572.3319791666,7.3036111111111115,,23.997777777777777,6066.075506123249,2025-03-07_000002_to_2025-03-07_235957
TORAY_P7412B_EXT,2025-03-08,22948,146209.20538194347,4.988958333333334,,23.998333333333335,6092.473312672135,2025-03-08_000001_to_2025-03-08_235959
TORAY_P7412B_EXT,2025-03-09,22981,145215.63583333252,7.275555555555555,,23.997777777777777,6051.211790443525,2025-03-09_000002_to_2025-03-09_235958
TORAY_P7412B_EXT,2025-03-10,22952,145633.26440972157,6.651527777777778,,23.998055555555556,6068.544348211054,2025-03-10_000001_to_2025-03-10_235958
TORAY_P7412B_EXT,2025-03-11,22967,145307.17791666632,7.4527777777777775,,23.998333333333335,6054.886224737814,2025-03-11_000001_to_2025-03-11_235958
TORAY_P7412B_EXT,2025-03-12,22975,144652.9361111113,4.875520833333334,,23.998333333333335,6027.624256314104,2025-03-12_000002_to_2025-03-12_235959
TORAY_P7412B_EXT,2025-03-13,23006,143829.57465277752,5.240520833333334,,23.9975,5993.523269206273,2025-03-13_000003_to_2025-03-13_235958
TORAY_P7412B_EXT,2025-03-14,22954,143366.71965277783,7.1618055555555555,,23.997777777777777,5974.166482428931,2025-03-14_000001_to_2025-03-14_235956
TORAY_P7412B_EXT,2025-03-15,23004,143524.3446527771,5.170104166666667,,23.99861111111111,5980.527122518636,2025-03-15_000000_to_2025-03-15_235959
TORAY_P7412B_EXT,2025-03-16,22975,143461.1465277778,6.98625,,23.998055555555556,5978.032103295407,2025-03-16_000002_to_2025-03-16_235958
TORAY_P7412B_EXT,2025-03-17,22930,144899.72135416607,6.070208333333333,,23.997777777777777,6038.0474682262,2025-03-17_000002_to_2025-03-17_235957
TORAY_P7412B_EXT,2025-03-18,23026,141862.51173611198,4.871458333333334,,23.997777777777777,5911.485348759181,2025-03-18_000001_to_2025-03-18_235957
TORAY_P7412B_EXT,2025-03-19,22989,142381.9870833328,6.368888888888889,,23.998055555555556,5933.063483152548,2025-03-19_000000_to_2025-03-19_235957
TORAY_P7412B_MCC,2025-01-01,23429,4585.163888888918,0.002604166666666667,,23.99861111111111,191.05955205741196,2025-01-01_000001_to_2025-01-01_235959
TORAY_P7412B_MCC,2025-01-08,23307,19763.340694444436,0.0015625,,23.997777777777777,823.5487834521712,2025-01-08_000001_to_2025-01-08_235957
TORAY_P7412B_MCC,2025-02-15,23196,4073.5303125000014,0.0,,23.99861111111111,169.7402526187859,2025-02-15_000001_to_2025-02-15_235959
TORAY_P7412B_MCC,2025-03-07,22966,19204.005763888952,0.0,,23.998055555555556,800.2317404187866,2025-03-07_000002_to_2025-03-07_235958
